eventnumber,PID,time,x,y,z,r,material,energydeposition,pedetected,detectionefficiency,quantumefficiency,InnerSlice0,InnerSlice1,InnerSlice2,InnerSlice3,InnerSlice4,InnerSlice5,InnerSlice6,InnerSlice7,InnerSlice8,InnerSlice9,InnerSlice10,InnerSlice11,OuterSlice0,OuterSlice1,OuterSlice2,OuterSlice3,OuterSlice4,OuterSlice5,OuterSlice6,OuterSlice7,OuterSlice8,OuterSlice9,OuterSlice10,OuterSlice11,OuterSlice12,OuterSlice13,OuterSlice14,OuterSlice15,OuterSlice16,OuterSlice17,OuterSlice18,OuterSlice19,
34421,1000320760,1244.48558903415,121.537539821347,-241.192674925578,-169.444867051865,270.083838878932,GermaniumEnriched,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34421,1000320760,1242.94746448962,120.251222875874,-240.253890260678,-165.886342942289,268.667616933141,GermaniumEnriched,1.16449261258822,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34421,1000320760,1242.94746448962,120.251222875874,-240.253890260678,-165.886342942289,268.667616933141,GermaniumEnriched,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34421,1000320760,1238.04891280214,110.905272179015,-246.649755946396,-171.482238893706,270.436834594546,GermaniumEnriched,1.03986206522677,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34421,1000320760,1238.04891280214,110.905272179015,-246.649755946396,-171.482238893706,270.436834594546,GermaniumEnriched,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34421,1000320760,1167.38520749291,100.876975219301,-95.5450229314865,-277.617737581832,138.942490032292,GermaniumEnriched,1.62165895744693,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34421,1000320760,1167.38520749291,100.876975219301,-95.5450229314865,-277.617737581832,138.942490032292,GermaniumEnriched,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34421,1000320760,1151.84711757016,96.3289699091302,-100.616782736729,-236.605994738752,139.294678333539,GermaniumEnriched,1.09588463965338,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34421,1000320760,1151.84711757016,96.3289699091302,-100.616782736729,-236.605994738752,139.294678333539,GermaniumEnriched,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34421,11,196934334604917,139.185627096264,-243.599991229331,-172.651027585783,280.559431345856,GermaniumEnriched,117.934566585596,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34421,11,196934334604917,138.537450243376,-241.801651184756,-171.222042995578,278.676629152159,GermaniumEnriched,74.0275247713944,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34421,11,196934334604917,141.763138408426,-241.738049700972,-172.410085501307,280.239312168433,GermaniumEnriched,7.98860476209595,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34421,11,196934334604917,178.689599221952,-381.583560226706,-206.770731511974,421.350194381574,ArgonLiquid,87.0432050371743,1,0.000984,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
34421,11,196934334604917,179.123334292785,-380.860935394869,-204.891443059642,420.880292955158,ArgonLiquid,14.8922320138487,0,0.000328,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34421,11,196934334604917,121.887344643011,-282.285666388937,-203.604047603599,307.476376706847,ArgonLiquid,17.3957622162557,0,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34421,11,196934334604917,146.63718727388,-243.810422788152,-151.778915656443,284.510082337573,ArgonLiquid,17.2350015932547,0,0.003608,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34421,11,196934334604917,145.06095878598,-243.325091532206,-149.592221535895,283.283924593444,ArgonLiquid,124.653011093586,4,0.003608,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,
37177,22,30.254998315573,-198.03877071195,218.645021198517,466.108376533961,295,ArgonLiquid,0,0,0.002624,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,30.254998315573,-198.03877071195,218.645021198517,466.108376533961,295,ArgonLiquid,0,0,0.002624,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,30.2618981459808,-196.023943081723,219.113244096959,466.108441436802,294,ArgonLiquid,0,0,0.002624,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,31.2117053802581,81.3303896928912,283.567219037043,466.117375741608,295,ArgonLiquid,0,0,0.002296,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,31.4747868054703,158.153107526433,301.419940069153,466.119850401262,340.391518242684,ArgonLiquid,0,0,0.000328,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,31.5724692153777,148.003309691952,303.834227754524,438.756886066346,337.964817155514,ArgonLiquid,0,0,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,31.5741297854279,148.043384542272,303.865652181392,438.26167135189,338.010618594082,ArgonLiquid,0,0,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,31.5751222596081,148.024182220138,303.942042902722,437.974750521588,338.070886007389,ArgonLiquid,0,0,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,31.726498798208,138.480779505792,260.47662794859,446.872264607303,295,ArgonLiquid,0,0,0.001968,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,31.726498798208,138.480779505792,260.47662794859,446.872264607303,295,ArgonLiquid,0,0,0.001968,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,31.7300312622464,138.258078371227,259.462335927771,447.079893535999,294,ArgonLiquid,0,0,0.002624,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,31.9840271884562,122.245125280581,186.531362399876,462.009104839611,223.019774490108,ArgonLiquid,0,0,0.001968,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,32.1361486301371,161.960304874786,208.033912301671,455.672844373872,263.646067717068,ArgonLiquid,0,0,0.004264,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,32.1393501735553,161.580769797816,207.183764220359,455.906113878105,262.742187942805,ArgonLiquid,3.2063,0,0.004264,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,32.1395257825706,161.601934377616,207.170033228881,455.912692650626,262.744377413948,ArgonLiquid,77.1971325895712,3,0.004264,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,32.1362035888719,161.964233228108,208.037678777289,455.671778355144,263.651452937797,ArgonLiquid,31.6657489695056,1,0.004264,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,31.9841653083102,122.235431630511,186.515402565564,462.012714049977,223.001112418956,ArgonLiquid,64.2765713053683,1,0.001968,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,31.5756188615644,148.027406727919,303.998410260707,437.894199934616,338.122975533503,ArgonLiquid,169.786034750705,1,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,31.574138329993,148.043635573722,303.865323059968,438.261584294264,338.010432667726,ArgonLiquid,7.11256091336004,0,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,31.5725083290547,147.999820424307,303.834421169426,438.756855217857,337.963463014846,ArgonLiquid,24.3295387764584,0,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,31.5236331731159,172.57665403584,303.599655268511,470.031407557907,349.221208115092,ArgonLiquid,2668.28539309987,42,0.001968,0.2,0,0,0,1,0,0,1,0,0,0,0,1,0,3,10,12,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,31.5325078756269,175.016375366398,303.315270608674,470.901962293387,350.18692869781,ArgonLiquid,581.89576056613,3,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,31.5390041140578,176.291798921566,301.995391693515,471.307596527329,349.685594457537,ArgonLiquid,490.920173375879,3,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,31.5433215700875,177.068348813988,301.713583023565,470.419672019844,349.834655705563,ArgonLiquid,489.903528381084,3,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,31.5451712499587,176.931106216042,301.269267755078,470.339773122533,349.382008753332,ArgonLiquid,334.255144124271,2,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,31.5455118776624,176.96016547767,301.221210465628,470.315357337567,349.355288782441,ArgonLiquid,127.572060831367,1,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,32.016656101114,314.136777785306,307.683656713877,512.34262242512,439.71712243914,ArgonLiquid,0,0,0.001312,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,32.038326204942,320.351686612197,307.403357000796,514.127822862217,443.98426437278,ArgonLiquid,1347.02481865009,14,0.001312,0.2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,32.0550029897008,323.116308139166,303.476279339669,515.400125952548,443.285461872295,ArgonLiquid,1045.8362448913,3,0.000328,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,32.067642297024,324.160392590983,300.956416590985,517.972437595032,442.328751961736,ArgonLiquid,742.691246279259,2,0.000328,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,32.0773310184617,323.557434819491,298.963310915301,519.923706195367,440.532036179445,ArgonLiquid,837.118808343122,9,0.001312,0.2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,32.0836185740195,324.13413878218,300.598553699929,520.462780470036,442.066092808026,ArgonLiquid,753.600818325972,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,32.086387353684,324.524687014825,301.212094918809,520.307340314466,442.769690253802,ArgonLiquid,401.735236907731,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,32.0871622795764,324.583560104922,301.080686851113,520.397458414108,442.723466155933,ArgonLiquid,238.083374081781,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,32.084994305942,325.434586973103,297.441618767997,521.589541900325,440.884550618051,ArgonLiquid,3.2063,0,0.001312,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,32.085071762867,325.442609890949,297.43858171162,521.587529791603,440.888423780045,ArgonLiquid,41.3099505496758,0,0.001312,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,-11,32.0190826305894,314.817712739871,307.781787580727,512.558510153379,440.272439543008,ArgonLiquid,130.707533511444,1,0.001312,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,-11,32.0305637534259,317.698686576706,307.220566486117,514.26636448717,441.946752363466,ArgonLiquid,696.056785385385,4,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,-11,32.0392946207044,319.031276491604,305.071568462406,514.661054454829,441.417735556667,ArgonLiquid,512.11423210358,3,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
37177,-11,32.0459011125219,319.798766376975,304.837287471604,516.393749936417,441.811071397357,ArgonLiquid,420.283470893655,2,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,-11,32.0506283262108,319.063283702222,303.899304610783,516.990368755636,440.631553965172,ArgonLiquid,545.756365040047,3,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
37177,-11,32.0525092186555,318.986144415565,303.435682642056,517.072564945703,440.256032133074,ArgonLiquid,389.262539984515,2,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
37177,-11,32.0526375102079,319.00212052222,303.440966652679,517.070154479239,440.271249505104,ArgonLiquid,58.6671340991598,0,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,-11,32.0526375102079,319.00212052222,303.440966652679,517.070154479239,440.271249505104,ArgonLiquid,0,0,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,32.5225304967853,431.000035809529,250.285565932014,450.171481402013,498.401339666863,ArgonLiquid,0,0,0.000984,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,32.8259513413807,492.594041586679,196.825445693945,409.891058711657,530.461257661027,ArgonLiquid,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,33.1836688995008,576.129872426417,142.394797687256,449.384187038091,593.466012767769,ArgonLiquid,0,0,0.000328,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,33.4576331400667,611.307175121926,168.803220637283,518.744736713372,634.185295992479,ArgonLiquid,0,0,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,34.6086567745722,499.725178771366,155.423119847034,845,523.33698558487,ArgonLiquid,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,32.1703785128167,290.938822680569,316.760106017815,533.832943170095,430.095760624507,ArgonLiquid,0,0,0.000328,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,32.4224991346749,221.381166539958,333.395416586616,558.285324424331,400.202604563684,ArgonLiquid,0,0,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,32.7303791112342,193.812910819256,353.236820424277,644.108500178419,402.914005345664,ArgonLiquid,0,0,0.000984,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,33.3174910053409,243.009419595938,257.901619496872,783.647124976992,354.35409317724,ArgonLiquid,0,0,0.000328,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,33.5043967265611,291.98601977758,261.207398365731,756.62762813404,391.771796721697,ArgonLiquid,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,33.7988278921453,217.86645618459,228.879219603026,792.017765815825,315.992863679739,ArgonLiquid,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,33.8488876802133,220.841700407654,225.627458023872,806.363511971314,315.719505975254,ArgonLiquid,3.2063,0,0.000328,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,32.0418888922128,320.344346063519,306.826838513993,516.468874750209,443.579991531804,ArgonLiquid,0,0,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,32.1072440761311,313.813284255623,297.396462559385,500.584966341017,432.346427437693,ArgonLiquid,0,0,0.000328,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,32.1524617036905,312.061028942894,287.386684978181,509.556949372358,424.232474579264,ArgonLiquid,0,0,0.000328,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,32.1990588500912,325.424145173635,283.321009575716,509.34817780576,431.476150822956,ArgonLiquid,0,0,0.000328,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,32.3121701826992,322.899655189781,268.188942610898,539.589382718179,419.749325503247,ArgonLiquid,0,0,0.000328,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,32.405965242572,345.123515644411,280.546861541997,527.586761082968,444.76598630271,ArgonLiquid,0,0,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,32.4142875363386,346.288498145323,282.73414729602,527.875597918957,447.050692869333,ArgonLiquid,0,0,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,32.4670322022791,331.686759183681,278.468506374213,523.559674119967,433.082919612467,ArgonLiquid,0,0,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,32.4683793286971,331.40564816088,278.757663379772,523.538078336832,433.053736302879,ArgonLiquid,3.2063,0,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,32.4684773344417,331.393600103058,278.758142244435,523.537575881447,433.044824535329,ArgonLiquid,49.4618860793091,0,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,32.467035559554,331.686730172903,278.468403102882,523.559649844211,433.082830991326,ArgonLiquid,3.07848865405282,0,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,32.4143047977708,346.28932257934,282.734888728249,527.875826558384,447.051800395249,ArgonLiquid,12.6860827798361,0,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,32.405968298577,345.123559074113,280.546810403144,527.586692731624,444.765987745646,ArgonLiquid,2.81557558406186,0,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,32.3122026620065,322.898498914712,268.187615823793,539.591445634572,419.74758829876,ArgonLiquid,21.0487692028911,0,0.000328,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,32.1990878261984,325.426005608111,283.321152562781,509.346801986604,431.47764787478,ArgonLiquid,19.2311771059538,0,0.000328,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,32.1525085427774,312.057779693294,287.384847060717,509.559398132716,424.228839410077,ArgonLiquid,27.9687786270581,0,0.000328,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,32.1073782566671,313.809819826881,297.396855278866,500.566995230698,432.344182971783,ArgonLiquid,62.8717675872014,0,0.000328,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,32.0433831955692,320.616186540676,306.833947641,516.718901442433,443.781264247202,ArgonLiquid,369.733116105136,2,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,32.0434188245046,320.616200107436,306.837025152207,516.718893130974,443.783401870313,ArgonLiquid,22.6299264722663,0,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,33.8490917641553,220.863966377063,225.645082966079,806.37762655741,315.747676334407,ArgonLiquid,86.5349800598917,0,0.000328,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,33.7988451050219,217.865433537252,228.879041645346,792.017325048938,315.992029701489,ArgonLiquid,12.6576178812246,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,33.5045386254077,292.00319776985,261.21089648535,756.618622093419,391.786931827107,ArgonLiquid,65.6170193646399,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,33.3177545330233,243.000373819231,257.881382115964,783.685274959738,354.333160906971,ArgonLiquid,105.035215648258,0,0.000328,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,32.7305930930829,193.793190469908,353.260941372003,644.121403213133,402.925667302965,ArgonLiquid,89.7012376180723,1,0.000984,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,32.4228574605631,221.323166804469,333.400596830088,558.25577091818,400.17483945273,ArgonLiquid,132.563666882241,1,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,32.1704009963939,290.939456914226,316.761178490627,533.833998060332,430.096979515453,ArgonLiquid,15.6828725456721,0,0.000328,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,33.4577139769601,611.31548696569,168.80742208305,518.745305353089,634.194426303498,ArgonLiquid,42.6878253930754,0,0.000656,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,33.183925092888,576.151784802465,142.360152520737,449.372775138626,593.478973643375,ArgonLiquid,102.815890087352,0,0.000328,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,32.826274130215,492.600895481532,196.809872959436,409.836457808523,530.461844361606,ArgonLiquid,122.478722981692,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,11,32.5225512235641,431.00086554567,250.286734547159,450.171210795132,498.402644045351,ArgonLiquid,14.6882706049574,0,0.000984,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37177,22,29.1560161322724,-530.975839058862,199.623609310866,518.693425481914,567.260898580679,ArgonLiquid,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
